102	103	104	105	106	107	108	109	110	111	112	113	114	115	time	GoNogo	kind	Hem	roi
297.21272396961535	285.9144807499497	318.1749114122459	259.059794393599	280.5641470298011	285.9811851442478	268.0431922842926	302.96475436580965	256.0465265244105	221.43378439370713	246.4807291810651	326.1667331202897	360.1624564334083	183.44116461348716	5.0	nogo	raw	L	PMd
297.7006213812937	285.9141974011067	318.1373166184714	258.0479101768795	280.0420093024743	285.9368273785296	268.2944322491622	303.09648106592806	256.2893619129993	221.62744822782133	246.31753938567743	325.6917559167107	359.6231025486479	183.30244490726065	6.0	nogo	raw	L	PMd
298.4845667279696	286.18530554829016	318.1269610507415	257.37560044031227	279.46093731595073	285.6013719592122	268.44878063356316	302.9900059512079	256.39878760019496	221.65636521963492	245.8115132192288	324.9921017598644	359.50818608072444	183.28599266950394	7.0	nogo	raw	L	PMd
298.43634367915763	286.162343355934	318.18748474443095	257.0867969205382	279.0662508709047	285.1367822606962	268.0418611290651	302.3695106711787	256.2262378494454	221.63489558015604	245.28155007933734	324.3534992420419	359.2294716900616	183.37270534780967	8.0	nogo	raw	L	PMd
298.66456937122683	286.1962783352415	318.4934882688162	257.37452190961653	279.28551546654177	284.95443211022325	267.39688950642875	301.83916511637926	256.07830739976265	221.9321089160608	245.13494008892192	324.1250842089604	359.7538873925668	182.96751428190115	9.0	nogo	raw	L	PMd
298.38785113512864	286.4769776179406	319.13530650834895	259.05340776060484	280.15609700418287	285.2041990657774	267.83180866110865	301.4893198773841	256.07000393635525	222.27970677905247	245.93214288943722	324.081057353391	360.6756827628615	183.76137838266555	10.0	nogo	raw	L	PMd
298.81795418956386	286.8839102624694	319.4464827140128	260.15805451462273	281.3147746989248	285.73891049528874	268.08807057373576	301.5810689017495	256.16574412832296	222.89346804376777	246.67831504118323	324.3060592144366	361.7427229012509	184.1115073180776	11.0	nogo	raw	L	PMd
299.92892989612	287.09669915072897	319.5370885939812	260.4257610695179	282.32100556260144	285.7546232963228	268.2779081665196	302.669619790266	256.35012303810936	222.80851543706459	247.00068356077068	324.7386009299517	362.5512143742248	184.2489139380957	12.0	nogo	raw	L	PMd
299.54917861051695	286.8271686715175	319.4482435491896	260.1566935404873	282.2660274111589	285.78671230944883	268.86428767591013	303.1961497165026	256.28844521513645	222.5111154911026	247.0179836750723	325.10020775388125	362.90702583899656	183.7918570779293	13.0	nogo	raw	L	PMd
299.2127742816066	286.3138362367212	318.9867044679593	259.83714413244564	281.778550601428	285.165420506198	268.55651620730237	303.0852854689446	256.2545043331868	222.22831992117904	246.56046272294293	324.9874781015442	362.2373113921291	182.9144980591727	14.0	nogo	raw	L	PMd
299.02759883253384	285.8693990545605	318.72540076235	259.3809341440031	281.41105271707005	284.52050872019083	268.30104659149833	302.9710457558197	256.3363465848886	221.88779541264347	246.08259954972266	324.92089622249284	361.30919829466836	182.7244489161981	15.0	nogo	raw	L	PMd
299.31827304121396	285.6508838936288	318.4817505645689	258.66208707862626	280.8818863465981	284.2587657016353	268.1148295970856	302.35456272092625	256.34541307403623	221.79970246688708	245.54791772000172	324.8020199611234	360.7195700383826	183.00498449749134	16.0	nogo	raw	L	PMd
0.7833091320227051	-0.19100190432479058	0.0041328314065748354	-1.2229733059823265	-0.606708245596369	-0.05655183025177597	0.34082377689059185	0.6939425446410507	0.10769632168173165	-0.5616051389631856	-0.30041311756145556	0.762302616964031	-0.44522969376388255	-0.2367526356296585	-3.0	nogo	hat	L	PMd
0.6892249387999941	-0.4222274416437955	-0.41586646347480766	-1.9205972107467777	-1.3842974565826467	-0.6414662424805323	0.1255551437103294	0.24390274138758752	0.02064819873661966	-0.7973412254828999	-0.762457682674495	0.3671919076247413	-1.113195716173023	-0.2653674684497026	-2.0	nogo	hat	L	PMd
0.5238324987913474	-0.4086894553599973	-0.5262574152821569	-1.0000257419307206	-1.4297805366068521	-1.0770947939977904	-0.03979103136088439	-0.011307914428602312	-0.0382538334232442	-0.6906428507020244	-0.7647267749924671	0.22182720308260157	-1.176972319984722	0.18913787524738085	-1.0	nogo	hat	L	PMd
0.32184191951865054	-0.015502138421782946	-0.0912026849111143	0.7987297120101925	-0.29010515380531	-1.1374029241971906	-0.1505039879953968	-0.020919097511210148	-0.05892085365338151	0.016311360477839317	-0.008287997475513748	0.4868211993371302	-0.11578488842690965	0.5223281798682546	0.0	nogo	hat	L	PMd
0.10229441490531524	0.4582433354045614	0.5159934744599151	1.6615539174819984	1.1254079690091343	-0.5639138795049053	-0.22451753784755119	0.06731963017596936	-0.06088491912990675	0.8540429351563679	0.9150039389949289	0.8924826483200369	1.2953880669429696	0.46382808920719787	1.0	nogo	hat	L	PMd
-0.09897437854620154	0.6952603259888954	0.8291560074314127	1.308982063048756	1.792690059192924	0.47982669289455243	-0.27337141504934426	0.10647441656822959	-0.06591441642494286	1.2615244818228997	1.3423684824313793	1.1091913979056038	2.037543096127608	0.21956102961445348	2.0	nogo	hat	L	PMd
-0.2428805658398465	0.6343299965512036	0.7409607568435512	0.3593624947769183	1.5284153036768124	1.4774325108957362	-0.30223879904748824	0.06088323044842018	-0.08073680672068347	1.1300505241254442	1.1608564681340874	1.0523596209455277	1.8657165684717827	-0.021211924827384963	3.0	nogo	hat	L	PMd
-0.31271118456130764	0.38388140404753496	0.404859201171956	-0.6128078858094981	0.7229062905391949	2.0014582443161384	-0.3143036007511875	-0.0342810802554412	-0.10132368574259812	0.6718911940756609	0.6291431611694746	0.8142985289425452	1.120082407585181	-0.19020353292622683	4.0	nogo	hat	L	PMd
-0.3189407591230033	0.0739091165971111	0.007383937633021051	-1.363527568630165	-0.18956156977932362	1.9472203345163839	-0.3121204372937513	-0.1350265547730702	-0.12122503664140741	0.13948987792658957	0.037188597867645244	0.519262979352519	0.22250140475538974	-0.29237385878678807	5.0	nogo	hat	L	PMd
-0.2864460519540206	-0.21368236216030628	-0.3454779063682698	-1.903642703686541	-0.9830253553565095	1.4626177495382537	-0.2991794992927334	-0.2180446935083235	-0.13689636721410353	-0.31699760390840076	-0.4603660273193928	0.24993856845934706	-0.574906424728599	-0.36206922148159876	6.0	nogo	hat	L	PMd
-0.2416008790105303	-0.4473413871921238	-0.631456852164399	-2.3568279610465117	-1.6225888256120735	0.7707013200716032	-0.28352067466256264	-0.2844192812090603	-0.1490557348468766	-0.66288287959263	-0.8452782194490314	0.03500092206575553	-1.2198459230296332	-0.42896717449769395	7.0	nogo	hat	L	PMd
-0.20513524374255768	-0.5639644486277271	-0.8074786253793446	-2.2153150679255718	-1.975378121652735	0.0533103442387342	-0.27143318307816816	-0.3115939006457888	-0.15700127821263887	-0.8156052492532826	-1.0383153514763614	-0.07714153074950203	-1.6206220835837055	-0.26596875582651663	8.0	nogo	hat	L	PMd
-0.19289842773127688	-0.3302062440947111	-0.6291777164769176	-0.8662858526404059	-1.4661208106403831	-0.4781176618330294	-0.27703485944381634	-0.21286137162457747	-0.15375664782332119	-0.39984788760189544	-0.6395514955327232	0.09785495273824049	-1.203876231130854	0.09346562425706795	9.0	nogo	hat	L	PMd
-0.22881474464550594	0.19174365490727338	-0.11283383809334244	0.7437531876405338	-0.1820421422200979	-0.48812767866358625	-0.23544617396974807	-0.004701988668120983	-0.11925427466184993	0.4406554088317554	0.24763952283195081	0.5345964646865686	0.029760207433850827	0.5175221775009403	10.0	nogo	hat	L	PMd
-0.27599277171958003	0.6836096939313254	0.47422541609426766	2.2693552488754354	1.2165782582109923	0.08587305547152728	0.05993010220864061	0.3513993253714898	0.007515600488295931	1.0458629885839918	1.0927044764752945	1.0724573727207318	1.3533265874994462	0.9100197380188542	11.0	nogo	hat	L	PMd
-0.14641041171910182	0.9299719653248789	0.9021489287694479	2.9680235692419465	2.11220020389344	0.798445268726566	0.5263595138198336	0.806811185318259	0.19059452076015915	1.1018306358879821	1.5677961511099479	1.5146794431726869	2.1750115469439653	0.8869906155658742	12.0	nogo	hat	L	PMd
0.28087366471200553	0.8838164987187013	1.0079007095460983	2.5156538838305997	2.1886307126475444	1.1508581059481027	0.8655730320101123	1.0984048417439918	0.3191426556662965	0.746965343456592	1.53816066606634	1.6593702407598894	2.2430213323945205	0.5800213906171878	13.0	nogo	hat	L	PMd
0.8556732967009565	0.627226051320574	0.8009451313905477	1.3771616559081885	1.5759892891849276	1.0033910409365603	0.9194859097524254	1.0718298984962311	0.3386838916260502	0.251430482397827	1.0986310281787737	1.4823962354338016	1.6788061458097996	0.23933095308070404	14.0	nogo	hat	L	PMd
1.3058813222941363	0.28191672785814303	0.41506653694031964	0.12100053822573272	0.6382175343737154	0.5264953428266936	0.7388449539227533	0.7925783032459852	0.2715353634218059	-0.19611503152560014	0.4727969704184413	1.1081397569104265	0.8090240992646999	-0.02130655443525566	15.0	nogo	hat	L	PMd
1.4659581764961984	-0.05753345862280412	-0.014904546658720525	-0.9757926761999617	-0.3268998790476576	-0.03995315651757952	0.4563851899970988	0.4152503624288039	0.16751195827146853	-0.5308249566579565	-0.15093395129404577	0.6819112679416541	-0.08990474204677101	-0.2101926532500725	16.0	nogo	hat	L	PMd
1.3497371561792473	-0.5602821075232265	-0.08423024562988969	-0.5685053291263377	-0.5849789787345616	0.01792871851983656	0.318096619300237	0.36833874767247743	0.19234062621373663	-0.6971727690887303	-0.23834008565911996	1.1859641324240595	-0.496314995058196	-0.2760576862101597	-3.0	nogo	adj	L	PMd
0.7563638199642173	-0.7293592521249485	-0.44704704685994184	0.1138594612114521	-1.1295220100027161	-0.8195656096587903	-0.10645520886693849	-0.29005833118166235	0.11330473730478745	-0.5106110913459292	-0.9803174169031725	0.4727419161781929	-1.128608219073347	0.13410267657851047	-2.0	nogo	adj	L	PMd
1.0152463650641201	-0.7607379480003377	-0.428997288293135	-0.32142477009012177	-1.5447562651734623	-1.2614485830593751	-0.5823793102225743	-0.31661174894534483	-0.032755220884195135	-0.6577770270827489	-1.0508954967435393	-0.30609608692385204	-1.3401041857964737	0.6159991666419015	-1.0	nogo	adj	L	PMd
0.18617493619987405	-0.4043996136111632	0.05690932533358702	-0.7515874619727696	-1.6914067440097067	-1.3415076173422593	-0.8393041241531332	-0.5097588989698091	-0.1167459003065772	-0.42429869048099006	-0.9037831356648613	-0.6443161651677497	-0.12093622096823704	1.0203069727203642	0.0	nogo	adj	L	PMd
-0.5098162336271891	0.004839145267013023	0.49551085447119386	-0.5864589242067989	-0.9775286473397486	-1.0662948446160978	-0.9027421838491361	-0.8645130468107499	-0.27532873564812926	0.09274047240997199	-0.1337168979887446	-0.6643148338622721	1.4564459358437707	1.2635053593347698	1.0	nogo	adj	L	PMd
-0.7728451248928196	0.13516514635197527	0.455218065213007	0.26847285035631047	0.06747652056564875	-0.3046029767108835	-0.7526516822560274	-0.9863938749034799	-0.44134605433560115	0.09759653557835991	0.27026642776157817	-0.47887235552191276	2.1369570608124455	1.072756113639309	2.0	nogo	adj	L	PMd
-0.7484447999187915	0.26225866198173037	0.15335901575916758	1.0670495259403434	1.0083488107781422	0.09709617682698543	-0.40459513491208393	-0.45071063876009065	-0.4852277300087088	-0.42426188126467823	0.7599026966697199	0.46193332042307	1.6556991828731786	0.9192997744644164	3.0	nogo	adj	L	PMd
-1.0273596132609484	0.19879127585050355	-0.3146791388773198	1.2550734255502256	1.2543130090779187	0.9489086908366867	0.01606254127647048	0.8689921808583995	-0.3415527065700558	-0.3694394263393524	1.0383582910321667	2.010584007572835	0.6453304230120914	0.4430216129793967	4.0	nogo	adj	L	PMd
-1.8514650728760222	-0.24238126780531444	-0.6541377457263235	0.8992476690428766	0.40533199329210545	1.6593389302143886	0.4254783424398096	1.524189871100954	-0.015688347114418327	-0.5900126130991156	0.9515127261033869	2.753337227015153	-1.0632512509499819	-0.335970585855498	5.0	nogo	adj	L	PMd
-0.8850857327013789	-0.22760270026864896	-0.632160721576754	-0.8361710078905693	-0.4105243345390863	1.5744714318496222	0.8349740210232264	1.701290387993481	0.29803973645475146	-0.22917324004715336	0.8490777771453303	2.0786272096149396	-1.6396051683915085	-0.4006823314219543	6.0	nogo	adj	L	PMd
0.386701271347594	0.17495530856934324	-0.6368187940296439	-1.9231125861219083	-1.3284630785491591	0.9989743295810481	1.1515911552303135	1.5821685444613702	0.4339179608746807	-0.23950574497542165	0.1847285705070111	1.2188841820287282	-1.6189350068111805	-0.3383455017504535	7.0	nogo	adj	L	PMd
0.07708431348444619	0.12011197088546888	-0.5966230497886611	-2.441915262211436	-2.0235908644804153	0.2221890858680024	0.49397837866383265	0.6064750330466971	0.20058679221333653	-0.41820533507833074	-0.5824741884188193	0.4770783399729696	-2.106537266831998	-0.14624423879361628	8.0	nogo	adj	L	PMd
0.4513375019071648	0.13799554444799397	-0.21572215788689764	-2.0414785321858044	-1.789713624051823	-0.05033803378339695	-0.5899002100257925	-0.19208792888785098	-0.004165313587361501	-0.04226868006500669	-0.8683844352113353	0.28814459753386595	-1.3975284265521108	-0.9972142211820503	9.0	nogo	adj	L	PMd
-0.22328786482595997	0.5023773127307919	0.7242902654688138	0.8184913397716953	-0.5130908210393954	0.4701160939721913	0.1823751703904494	-0.768413162590453	-0.022712665187925276	0.4693913580212824	0.23570523559209358	0.2648764343590277	-0.11709852195965202	0.33849220193654234	10.0	nogo	adj	L	PMd
0.4018422914008977	1.06666250985997	1.1254413496690898	2.5351949039180512	1.2679834969680943	1.4967056210489096	0.5804507778851454	-0.6944645147018387	0.10305483258590097	1.5303172626856842	1.2417436865981641	0.5469269433951068	1.36913148691712	0.8435431197833301	11.0	nogo	adj	L	PMd
2.420514140216858	1.3873688145351175	1.2324057741486583	2.821957901751857	2.828202119976371	1.5411474118412234	0.8478766375708718	1.111147050994934	0.3485335416014112	1.3418577277511934	1.657255827492743	1.087512876467823	2.4831031860654083	1.1349184920230397	12.0	nogo	adj	L	PMd
1.6894331112073477	1.0457547996591294	1.1451786702991207	2.2257023453224924	2.6173211866521244	1.7175386222357705	1.8018822370081344	1.9074834313376712	0.27412944765517183	0.8318595949188644	1.7440046753955467	1.55604373095625	3.0316791447093507	0.5139654957698272	13.0	nogo	adj	L	PMd
1.095442337370896	0.3883066677551858	0.45784620899686634	1.8472285405043316	1.7834115026411506	0.6814700594010594	1.2782952648036208	1.6793197920365255	0.2403387110281849	0.4426044021532435	1.1954161539268624	1.3964607336119217	2.0048791300695017	-0.8493005164093952	14.0	nogo	adj	L	PMd
0.7497141790465319	-0.16800563069772317	0.15889525991715361	1.3254703322154855	1.2958786399955389	-0.2879840109092845	0.9556967849187245	1.6006718799445625	0.3580326897199618	-0.06936684869125206	0.7198086131906634	1.361146258796495	0.6924081332266881	-1.0351447753589844	15.0	nogo	adj	L	PMd
1.4933690884932056	-0.40319398053573735	-0.1305599819640157	0.28907568655303684	0.5904607523752767	-0.5327621027971471	0.8132498293390815	0.7330859250303948	0.39022669538090604	-0.0796899343673659	0.13413989660143733	1.2922781722716032	-0.01976814012755762	-0.5308778313986624	16.0	nogo	adj	L	PMd
256.5004980842712	270.9262811483596	269.88947729071737	221.04426542683362	265.2184147071363	271.12661865250294	243.51156342671578	260.6678928627878	250.50941582170438	235.48792263532815	222.36770421915887	290.9052297505395	262.20285142735224	170.78075790504425	-3.0	go	raw	L	PMv
256.5196940404516	270.8189638516065	269.8881714352042	220.5773261122032	264.98093187426923	270.78029851651723	243.35966191107553	260.4939121458567	250.52725935201434	235.5213744887872	222.1778726599688	290.2444025212467	261.96017416714756	171.19229832596542	-2.0	go	raw	L	PMv
256.2550047159832	270.51107322722356	269.6413761569472	220.78867805089675	264.7228971145477	270.3367357921808	243.04217407842896	260.121712215661	250.35025197844558	235.58959325524128	221.7724689741274	289.6129708166896	261.5410686344755	171.21592778683086	-1.0	go	raw	L	PMv
256.13648850547264	270.10423103775236	269.3317020740204	221.5811328697455	264.97160500610806	269.8871878678753	241.60319562305506	260.5051687213231	250.1665991259094	235.49742737583819	221.75241689870327	289.8780417297529	261.59244698585184	170.49252745913626	0.0	go	raw	L	PMv
256.05994147549217	269.98990990756886	269.60814727019294	223.74797669245004	265.49169914023855	270.61386924204936	242.36674349661897	259.9945794302948	250.23255212310445	236.2393617027478	222.9109982373004	290.4527433753988	261.9850492270372	171.36271378704544	1.0	go	raw	L	PMv
256.5612614760196	270.4039867172082	269.84201068876973	224.2373805629022	266.67805680551294	271.1091909506465	242.8301545079636	259.9316540372424	250.42318165944215	237.4292260096436	223.34739119466494	291.11233102232205	262.67013407652445	171.237550228865	2.0	go	raw	L	PMv
256.87714511028787	270.8354365173171	270.12720453346685	224.31133598868362	267.4084378922774	271.6728419842135	243.41079831366088	261.68369436100033	250.75401311999624	237.16987981896915	223.8740876934091	291.90352251005555	263.4230356719851	171.3168086748227	3.0	go	raw	L	PMv
256.78932390227254	270.93285885782507	270.35452246202493	223.6858204554372	266.5733520543073	271.94091963370096	243.6735518770154	262.1323938110074	250.8648156626296	235.9629363225512	223.80676173283015	291.9259487873055	263.940338923312	170.9830421005915	4.0	go	raw	L	PMv
256.9161897068243	270.8510165472847	270.1434323242523	222.80506444865273	265.45436825356893	271.34070062822497	243.17937475472053	261.01512349935615	250.52492113561686	234.9118852162544	222.85270199298665	291.4753369104512	263.14775440717955	170.39356737392148	5.0	go	raw	L	PMv
256.9784995899055	270.8783923895787	270.3019718783265	222.32680180604856	264.97863645653354	270.96495892369103	243.03295130636107	260.7686857718524	250.46476818327204	234.64403770508588	222.2883376153922	291.19830417068374	262.25935525939434	170.47398798993046	6.0	go	raw	L	PMv
256.7028090643308	270.73577425541026	270.37091344739855	221.7165438592953	264.6736934089423	270.823996153795	243.05548396601702	260.37984695963775	250.53883323910122	234.55296863810995	221.70156325195828	290.8498399592736	261.60065198767006	171.04390540856778	7.0	go	raw	L	PMv
256.54226621372186	270.3493683684557	270.17253340800187	221.23709827371226	264.567697712	270.33020933648993	242.82615826168674	259.90726602700533	250.37508283736497	234.8009035534924	221.3812573284806	290.12968206731324	261.27008663602027	171.42586145372334	8.0	go	raw	L	PMv
256.1144235944456	269.9688326575694	269.5915623387668	220.7871209736477	264.36874771019825	269.9675211375383	242.18597904784184	259.83698648002974	250.25664403710715	234.7860086106517	221.21712832226606	289.6082036386109	261.0177652432072	171.42480793687542	9.0	go	raw	L	PMv
255.81890546778956	269.8297686363212	269.43458996844913	221.34700594019532	264.4699755132992	269.8964396407667	241.95133860122317	259.8271679861625	250.14056566700833	235.22010031380927	221.59085669206004	289.7559559070063	261.24428730695445	171.44552093360937	10.0	go	raw	L	PMv
255.6616132876327	269.8961927045938	269.37270362421674	222.0141377120208	264.95163770225923	270.1994765434932	242.08685407716368	259.6100622672798	250.11963644535157	236.17692520378185	222.2903507957725	290.147029516606	261.7241070313933	171.46627314729858	11.0	go	raw	L	PMv
255.7524702659552	269.9887872569327	269.28749664625724	222.23702891057616	265.71582592726315	270.679777822856	242.3682711296349	259.96619710174326	250.25667495736263	236.6079763693803	222.79893174069858	290.59797394646927	262.401514193852	171.16837084621807	12.0	go	raw	L	PMv
255.91342097526035	270.32249634154465	269.4130450502546	222.04929472480566	265.9569845472163	271.00805151555267	242.6777458284808	260.87524350924264	250.3832012776144	236.13408110364978	223.12630659534736	291.0244902846363	262.77512347337796	170.99957571029302	13.0	go	raw	L	PMv
255.93045718962813	270.48007754462867	269.37055098853017	221.45862084010304	265.55792617071114	271.25987295296466	242.66548813849502	260.74842007798384	250.37240212572618	235.59017453537504	222.7988318626416	291.1843189983209	262.57706212880186	170.60928141811496	14.0	go	raw	L	PMv
256.06849125062905	270.60828062544374	269.5831264925529	220.94504491261173	265.11464624991424	270.9435667999913	242.65214424875762	260.6069778983221	250.31007915673544	235.18650166332722	222.40438520074738	291.0797403866083	261.8864425925785	170.42044549584128	15.0	go	raw	L	PMv
256.0230359603381	270.7163005740701	269.82673262261767	220.44172545621808	264.829597775962	270.8994893034893	242.68620641168042	260.4207930749288	250.43847241236176	235.21724222492983	221.94876842963356	290.63048998358283	261.53984597976904	170.6167662981704	16.0	go	raw	L	PMv
0.17897918474835017	0.21825730979345703	0.2945332185641613	-1.1516619771313594	-0.3475475406815176	0.5227093953876587	0.16866001346013276	0.30063752863402615	0.0899981436980752	-0.670631078841322	-0.0950907799633475	0.8960348217304904	0.03771484129900781	-0.12287401931361315	-3.0	go	hat	L	PMv
0.11855036340378265	0.1395115607543503	0.10112300828984161	-1.9985960378673295	-0.8006646734901519	0.001921439148341929	0.009292043577765962	0.015757869585294935	0.023786451862554812	-0.7277283197040829	-0.4685287899755752	0.41470067875007804	-0.37786935656558734	-0.16321204457119878	-2.0	go	hat	L	PMv
0.005138048970089461	0.03126523655404659	-0.0993233883659987	-2.14021216447497	-1.072132295146492	-0.4766885054393512	-0.14248381604328775	-0.21794171943008647	-0.04229841472480047	-0.63847505838024	-0.7010863916813437	0.06218587818970224	-0.6766015929933263	-0.06602897049678617	-1.0	go	hat	L	PMv
-0.12491668159436248	-0.15606876263061606	-0.3097224796986716	-0.7459595999914049	-0.6979412205889785	-0.7751600092649219	-0.2670671128026841	-0.33264420209707396	-0.10376776208158836	-0.02508516298375785	-0.45978583701033005	0.13764001043550728	-0.5614151908135494	0.12085636049084593	0.0	go	hat	L	PMv
-0.20951732608190823	-0.37572619688388	-0.47501632189911364	1.0932054137433493	0.33036334177397647	-0.5996142072781004	-0.3299839595424917	-0.2826311931122333	-0.1380435861017834	1.0348238370009566	0.2582138829974762	0.6835780555839411	-0.006317441315896622	0.2506694515150559	1.0	go	hat	L	PMv
-0.19577449016360268	-0.33786342315599655	-0.2680973123409446	2.903517434023675	1.286208682263525	0.129676604164202	-0.12363449089632596	0.15904720124714228	-0.051958814593222595	1.4835725132551167	0.9746458666899392	1.5018883644474879	0.7250212776778386	0.3292012237337041	2.0	go	hat	L	PMv
-0.03997493231641528	0.017282095456218095	0.3449017045992225	3.718813257318214	1.618739709568794	0.9669613915938728	0.34912044074783344	0.9243066237338573	0.14485919886265017	0.8961680451991121	1.3352255950651475	2.273764069135878	1.3036896931802033	0.2769225256751074	3.0	go	hat	L	PMv
0.238939553656306	0.40270191678519435	0.9064638139683756	3.1397247539249205	1.3330075001435293	1.3776879519861962	0.7501015269243394	1.4890595712596213	0.312932332008362	-0.08045663735959084	1.2474012666756256	2.5991623080083395	1.454143198374342	0.1551220062810299	4.0	go	hat	L	PMv
0.519905235933202	0.5982389523313153	1.1002916165779928	1.7595348169494163	0.7305960140522955	1.2144005151580113	0.8605700122730096	1.5519276933747315	0.3637621965957794	-0.7988443092720989	0.8431950264119403	2.381572035824495	1.1788408644186315	0.037515801157168086	5.0	go	hat	L	PMv
0.674621012715258	0.5838368249410211	0.9472563797467756	0.2718195787945305	0.08927188513856707	0.677935271093709	0.7083045818139945	1.2044437997322068	0.30782124471112043	-1.0781535389385573	0.3270493704483506	1.808224390061382	0.673600701884973	-0.05000786415784242	6.0	go	hat	L	PMv
0.6551319466470372	0.4442356906998804	0.6233984948599242	-0.9923131298041904	-0.46295517156892485	0.0449541576042681	0.4302839451228605	0.6921889002161687	0.20036291415305751	-1.0510074129939564	-0.15513966022190645	1.12494925778163	0.13099699296922637	-0.1192640441649545	7.0	go	hat	L	PMv
0.49420768346718075	0.26446758377055807	0.2824410348598105	-1.8715883436883742	-0.8899355313991609	-0.5092840724400876	0.14564838611915137	0.20948433817358125	0.08872608501323097	-0.8999604668289045	-0.534210734979579	0.5047353406113876	-0.34023576560916663	-0.12413027138849766	8.0	go	hat	L	PMv
0.2632321621079313	0.05681215648532144	-0.011156733986924221	-1.4542905256860899	-0.9508875068242489	-0.9039737071695394	-0.07488844640995011	-0.13823315629864943	-0.009234935961152034	-0.5102952741574265	-0.6217754697160947	0.1808259228579134	-0.5564489162730268	0.06193405349843847	9.0	go	hat	L	PMv
0.05551744245142241	-0.1986288516567877	-0.26113741022302117	0.05942321387881166	-0.31992856084781734	-0.971785711126385	-0.21582249792028813	-0.2950693689048981	-0.08669973263349647	0.33635273128923815	-0.2039508358167321	0.37293476480177784	-0.3098415192941606	0.23721399127491882	10.0	go	hat	L	PMv
-0.04053627176571163	-0.3761957779768245	-0.38088024825568456	1.3773517126920265	0.5900012098851493	-0.5213381863435451	-0.25098885141664945	-0.21342284206524814	-0.10946201305601475	1.1281096960008294	0.42612523310762473	0.8797284995236149	0.18508009359165273	0.28217323720018217	11.0	go	hat	L	PMv
-0.009568530206499332	-0.320958136168956	-0.220553938703785	1.9353538394130065	1.1239189058426464	0.27907934945879487	-0.14821229027647273	0.1336982979317329	-0.048620898964606925	1.213754674473947	0.8466340394776138	1.4164291306725287	0.5951306712795664	0.20983829414896124	12.0	go	hat	L	PMv
0.07914841343921447	-0.10358547802151823	0.10586450534816848	1.604691620288487	1.075728023174242	0.9692951046654525	0.012076360053211027	0.539914501855493	0.04854650599022433	0.6717340898075705	0.897218210457358	1.7316597519653572	0.7426026137404915	0.0938360041010636	13.0	go	hat	L	PMv
0.14076003192400077	0.09600389195105592	0.34526389313438166	0.7048429065382228	0.6417200030819922	1.223512785859822	0.10971804352256032	0.7407952694269451	0.10983887221738267	-0.0010642524756742826	0.6479068109983527	1.6961902819770687	0.622561936492371	-0.007209959522295491	14.0	go	hat	L	PMv
0.13277826957719707	0.18406703541480304	0.38466104847512494	-0.31491148207324193	0.09470647972940081	1.032332376749018	0.10317645675258777	0.6688470647745731	0.10914116621577619	-0.46953626438742785	0.2612245211985208	1.3738311112375339	0.33249171403007965	-0.07681078830144637	15.0	go	hat	L	PMv
0.06064920699266493	0.1694011001235978	0.2695942254632666	-1.1986072103189727	-0.4011926346941013	0.578132922069047	0.024063963524529806	0.42420342118046883	0.0641365970987413	-0.6796242460419334	-0.12698257200847407	0.9206251269611613	-0.017356068485254575	-0.12473059503205272	16.0	go	hat	L	PMv
0.08684340486492204	0.510146430639209	0.4489492914771697	-1.0374861680406815	-0.08305163893111318	0.6013289966304707	0.657571057386782	0.24308579231190455	0.14948801312705998	-0.5968832518203597	-0.1424787427854103	1.5160000285076538	-0.347488157766756	-0.2309114886244645	-3.0	go	adj	L	PMv
0.22061697981423306	0.38555382191331733	0.45701417166565095	-1.9751743331664346	-0.4443102086926901	0.06380114812294163	0.549106360092237	0.06099522779858021	0.18690168232654075	-0.5269473654912756	-0.28744437712989407	0.6910050537933722	-0.5477476506784826	0.4425922854041975	-2.0	go	adj	L	PMv
-0.2644022855370367	-0.01296604094564905	0.04371488107617986	-1.750332604766078	-0.9441619761707498	-0.7008452667538239	0.20206338575105326	-0.5081452086610114	-0.03199017312819675	-0.4614868126705778	-0.9184023982366305	-0.13888900547610084	-1.1416979910041485	0.4619233136824963	-1.0	go	adj	L	PMv
-0.40575365418549125	-0.5652407399673816	-0.4996718914434321	-0.5811798917515774	-0.6637655704302726	-1.5560459506071087	-2.235842007827738	0.25673926235687405	-0.27969335595061307	-0.7990565883861749	-1.0607241663857878	0.20485212893425284	-1.0521774520859357	-0.9313055370984155	0.0	go	adj	L	PMv
-0.5649747506329168	-0.7262076989648295	-0.0611822844367184	3.1337799433056786	0.0924205367941099	-0.17796030921620423	-0.8181122195298939	-0.7444776506521842	-0.21543919104622958	0.48527315441778074	0.5969037220342079	0.8492471336114965	-0.49588634782883645	0.6627045436153517	1.0	go	adj	L	PMv
0.3390348855312558	-0.1392276259099821	0.24847283921507715	3.578072488950965	2.0888727005298056	0.611067559781357	-0.07145079449696708	-1.0265028615159082	0.024158328785193833	2.757365501701161	1.0887378506019199	1.5681470923428438	0.4912527245253505	0.3721687721530027	2.0	go	adj	L	PMv
0.8742385165296833	0.46283663913832856	0.6497855047441421	3.709852517268277	3.3445258206409982	1.5957102205435763	0.8637183384572676	2.0182396799114235	0.44467437120413006	2.360495392922731	1.881057400320791	2.552367380034287	1.645079343076599	0.5953068548895124	3.0	go	adj	L	PMv
