con	psc	condition	sn	roi	Hem	epoch
-7.893370968222286	-0.6573817858417175	50-50%,ring	111	PMv	L	exec
-6.816594570370629	-0.579960429471622	25-75%,ring	111	PMv	L	exec
-8.066357737897803	-0.6526175632235699	0-100%,ring	111	PMv	L	exec
10.687245316545516	0.9985582778886382	100-0%	111	M1	L	plan
12.475265831914822	1.1886626314122635	75-25%	111	M1	L	plan
11.509141603986933	1.0910182885011108	50-50%	111	M1	L	plan
8.132437772532999	0.747984818235672	25-75%	111	M1	L	plan
11.73401898030706	1.1074839498227793	0-100%	111	M1	L	plan
2.1915548866480785	0.20610990017740774	100-0%,index	111	M1	L	exec
-2.473399025053273	-0.2743090640580787	75-25%,index	111	M1	L	exec
4.070726557829557	0.4607451928256755	50-50%,index	111	M1	L	exec
0.7046590328484384	0.08233313800179662	25-75%,index	111	M1	L	exec
-3.831264636665735	-0.357556919121694	75-25%,ring	111	M1	L	exec
-3.3243944428349828	-0.32515051597489647	50-50%,ring	111	M1	L	exec
-2.6697738953212466	-0.24655052998304455	25-75%,ring	111	M1	L	exec
-2.3268617695027025	-0.19234115152628908	0-100%,ring	111	M1	L	exec
13.486936291413075	1.0888019425888875	100-0%	111	S1	L	plan
15.077219107938628	1.216086829995984	75-25%	111	S1	L	plan
14.6548054993332	1.1833436176022083	50-50%	111	S1	L	plan
10.858026658604443	0.8411971950052792	25-75%	111	S1	L	plan
14.164205528389717	1.1379054996812827	0-100%	111	S1	L	plan
11.11673724095426	0.9014569715547086	100-0%,index	111	S1	L	exec
6.371596565796823	0.49548306426456595	75-25%,index	111	S1	L	exec
12.645206538330914	1.1164972785378222	50-50%,index	111	S1	L	exec
11.88808484333095	1.0232359087450391	25-75%,index	111	S1	L	exec
4.98767000078588	0.41754874546095944	75-25%,ring	111	S1	L	exec
4.827732624545347	0.35968147673258144	50-50%,ring	111	S1	L	exec
6.499903152639532	0.518337535723641	25-75%,ring	111	S1	L	exec
8.19983128137624	0.6676025850258316	0-100%,ring	111	S1	L	exec
8.324801345270764	0.6588712846981708	100-0%	111	SPLa	L	plan
11.289108906643284	0.9041246317211128	75-25%	111	SPLa	L	plan
10.830039404999654	0.8813114629481229	50-50%	111	SPLa	L	plan
7.07489108206119	0.5593369461229882	25-75%	111	SPLa	L	plan
10.188603679413575	0.8220480507103795	0-100%	111	SPLa	L	plan
0.9427084840805793	0.13368087221472086	100-0%,index	111	SPLa	L	exec
-2.5611863549391845	-0.1927238070237598	75-25%,index	111	SPLa	L	exec
0.9249229893028309	0.13692962041148882	50-50%,index	111	SPLa	L	exec
3.1314550371342	0.32231180084933464	25-75%,index	111	SPLa	L	exec
-1.9633842605268692	-0.08543374479905474	75-25%,ring	111	SPLa	L	exec
-3.3097390603326633	-0.2412165603486841	50-50%,ring	111	SPLa	L	exec
-2.3832300894667755	-0.1601202795480548	25-75%,ring	111	SPLa	L	exec
