BN	TN	stimFinger	cue	MD	forceDiff	Unexpected	RT_global	RT_stimFinger	thumb0	thumb_der0	index0	index_der0	middle0	middle_der0	ring0	ring_der0	pinkie0	pinkie_der0	thumb1	thumb_der1	index1	index_der1	middle1	middle_der1	ring1	ring_der1	pinkie1	pinkie_der1	GoNogo	sn	diff0	diff1
2	22	index	50-50%	0.4050080531559457	0.0	0	0.222	0.226	-0.00916	3.729	-0.1439613333333333	2.6086666666666662	-0.3342826666666667	4.284333333333333	-0.1760933333333333	2.974333333333333	-0.1102226666666666	2.622	0.06803	4.3725	6.68208	45.175	-0.18303	4.4475	-0.0940999999999999	10.7425	-0.13415	4.8625	go	102	0.032131999999999994	6.77618
2	23	nogo	50-50%	0.0160649859898663	0.0	-1			-0.0096813333333333	3.362	-0.4233053333333333	2.4480000000000004	-0.3030093333333333	3.685333333333332	-0.3718173333333333	2.7613333333333334	-0.2359586666666667	2.295333333333333	-0.00983	3.265	-0.4204099999999999	2.669999999999999	-0.27042	3.4949999999999988	-0.3575999999999999	2.567499999999998	-0.22292	2.475	nogo	102	-0.051488000000000034	-0.06280999999999998
2	24	index	25-75%	0.0258321862151157	0.084	1	0.254	0.266	-0.0111053333333333	3.409333333333333	-0.449636	2.4446666666666674	-0.173072	3.891	-0.355824	2.755333333333334	-0.158232	2.365666666666666	0.05162	4.6325	5.36699	36.73	0.52969	9.775	-0.58306	3.607499999999998	-0.13473	4.0875	go	102	-0.093812	5.95005
2	25	nogo	100-0%	0.0078199763434645	0.123	-1			-0.0107946666666666	3.3586666666666667	-0.4040653333333334	2.419333333333332	-0.4575079999999999	3.847333333333333	-0.436264	2.7649999999999992	-0.1402133333333333	2.502333333333333	-0.01226	2.885	-0.4038	2.7199999999999958	-0.5183899999999999	3.2200000000000024	-0.4888399999999999	2.427500000000001	-0.13359	2.1175	nogo	102	0.0321986666666666	0.0850399999999999
2	26	nogo	100-0%	0.0086801454399088	-0.21	-1			-0.0122506666666666	3.2546666666666666	-0.1488253333333333	2.503000000000001	0.0376839999999999	3.728666666666667	0.0608573333333333	2.6946666666666665	-0.0667133333333333	2.345	-0.0121799999999999	3.85	-0.15074	2.85	0.04891	3.8375	0.04014	3.3475	-0.05101	2.7475	nogo	102	-0.2096826666666666	-0.19088000000000002
2	27	ring	50-50%	0.0329838900781522	0.0	0	0.0539999999999999	0.0519999999999999	-0.0121879999999999	3.561	-0.169092	2.598	-0.032092	4.339333333333333	0.0378786666666666	2.9166666666666665	-0.023656	2.5646666666666667	0.02474	3.7125	-0.2472399999999999	3.135	-0.0413899999999999	5.564999999999999	5.93105	21.12	0.00695	3.375	go	102	-0.20697066666666658	-6.17829
2	28	index	100-0%	0.0883362234718296	-0.953	0	0.24	0.306	-0.0130133333333333	3.677666666666666	-0.328276	2.570999999999999	-0.2510826666666667	3.890333333333333	-0.0552906666666666	3.1096666666666666	-0.1814106666666666	2.481	-0.00507	3.795	3.4601399999999995	5.635000000000002	-0.3278800000000001	5.154999999999999	-0.28092	3.4375000000000004	-0.33609	2.677500000000001	go	102	-0.2729853333333334	3.7410599999999996
2	29	nogo	75-25%	0.0073232799440086	0.089	-1			-0.0118746666666666	3.1846666666666668	-0.4919093333333333	2.377333333333335	-0.5667933333333333	3.7236666666666607	-0.5974346666666667	2.8296666666666668	-0.3484626666666666	2.4069999999999974	-0.0130099999999999	3.5225	-0.4874699999999999	2.5400000000000014	-0.54007	4.212500000000001	-0.5910799999999999	3.315000000000002	-0.32139	2.730000000000002	nogo	102	0.10552533333333336	0.10361000000000004
2	30	index	75-25%	0.0915819900911909	0.02	0	0.266	0.288	-0.0110279999999999	3.4726666666666666	-0.4017920000000001	2.535666666666664	-0.702244	3.923333333333331	-0.422452	2.6813333333333333	-0.3664893333333333	2.542333333333334	0.02574	4.0125	4.04455	23.0975	0.0881199999999999	8.704999999999998	-0.53096	3.792500000000001	-0.3000299999999999	3.455	go	102	0.0206599999999999	4.57551
3	2	ring	25-75%	0.0210019297301423	0.047	0	0.242	0.244	-0.0028466666666666	3.3566666666666665	-0.092048	2.5676666666666668	-0.297556	3.939333333333333	-0.0430439999999999	2.6496666666666666	-0.6468906666666665	2.3280000000000016	0.04655	3.015	-0.0374699999999999	2.4925	0.22839	8.08	4.967349999999999	26.6525	-0.20945	5.985	go	102	-0.0490040000000001	-5.004819999999999
3	3	ring	25-75%	0.0155689709730199	1.381	0	0.0579999999999999	0.046	-0.007644	3.306666666666666	-0.0072679999999999	2.718	1.1824493333333332	4.022	1.0851533333333334	4.090333333333331	0.716832	2.467000000000001	0.02958	3.9375	-0.0801099999999999	2.8	0.90197	4.78	6.275510000000001	21.825	0.64528	3.977499999999999	go	102	-1.0924213333333332	-6.35562
3	4	nogo	100-0%	0.0118422278531793	-0.155	-1			-0.0029373333333333	3.29	0.0942586666666666	2.721333333333333	0.0352653333333333	3.9386666666666663	0.1923906666666666	2.695999999999999	0.3479226666666666	2.3156666666666657	-0.00444	3.19	0.26073	2.4575	0.0021	3.725	0.13374	3.004999999999999	0.3543199999999999	2.544999999999999	nogo	102	-0.098132	0.12699000000000002
3	5	nogo	100-0%	0.0077078886386236	-0.029	-1			-0.0039173333333333	3.597	0.0817013333333333	2.813	-0.1587013333333333	4.359666666666667	0.1026453333333333	3.002666666666667	0.2982866666666666	2.5449999999999986	-0.00582	3.5575	0.07315	2.715	-0.17777	4.825	0.1018999999999999	3.055	0.2717	3.1124999999999976	nogo	102	-0.02094399999999999	-0.028749999999999887
3	6	index	75-25%	0.1987027126923391	-0.097	0	0.24	0.2339999999999999	-0.004884	3.433666666666667	0.0565813333333333	2.527333333333333	-0.1255293333333333	4.212	0.1489213333333333	2.8383333333333334	0.3159533333333333	2.526666666666666	0.02693	3.3675	4.687340000000001	20.445000000000004	0.1008899999999999	5.895	-0.0621899999999999	5.075	0.31131	2.6274999999999977	go	102	-0.09233999999999999	4.749530000000001
