con	condition	sn	roi	Hem	epoch
4.549342226009113	50-50%,index	107	PMv	L	exec
3.8504677877445554	75-25%,index	107	PMv	L	exec
6.729409825317301	25-75%,ring	107	PMv	L	exec
5.292075965078092	50-50%,ring	107	PMv	L	exec
-1.7380412389179105	75-25%,ring	107	PMv	L	exec
5.768890307704964	100-0%,index	107	PMv	L	exec
1.1891057106722016	0-100%	107	M1	L	plan
-0.09337155743416818	25-75%	107	M1	L	plan
2.2012224971697156	50-50%	107	M1	L	plan
2.5259961649868967	75-25%	107	M1	L	plan
1.3433813265984726	100-0%	107	M1	L	plan
9.573212139613428	0-100%,ring	107	M1	L	exec
6.490682547459458	25-75%,index	107	M1	L	exec
7.232011866299961	50-50%,index	107	M1	L	exec
6.097159645448006	75-25%,index	107	M1	L	exec
13.351026426118628	25-75%,ring	107	M1	L	exec
10.704401455367062	50-50%,ring	107	M1	L	exec
6.045678037586032	75-25%,ring	107	M1	L	exec
7.055160046410813	100-0%,index	107	M1	L	exec
-5.734594179324424	0-100%	107	S1	L	plan
-8.585267471512607	25-75%	107	S1	L	plan
-4.710875568639607	50-50%	107	S1	L	plan
-4.872085945802968	75-25%	107	S1	L	plan
-5.435137978849005	100-0%	107	S1	L	plan
18.81785241146157	0-100%,ring	107	S1	L	exec
17.97512990979516	25-75%,index	107	S1	L	exec
17.230752738271125	50-50%,index	107	S1	L	exec
16.66209455803764	75-25%,index	107	S1	L	exec
22.426477939789855	25-75%,ring	107	S1	L	exec
21.036160556845783	50-50%,ring	107	S1	L	exec
14.937924119206938	75-25%,ring	107	S1	L	exec
17.505112078890065	100-0%,index	107	S1	L	exec
-2.5966617175848863	0-100%	107	SPLa	L	plan
-3.9529758016974035	25-75%	107	SPLa	L	plan
-0.17087487201573048	50-50%	107	SPLa	L	plan
0.6797025442523533	75-25%	107	SPLa	L	plan
-2.3816146862099137	100-0%	107	SPLa	L	plan
8.033089807045206	0-100%,ring	107	SPLa	L	exec
11.889477388277179	25-75%,index	107	SPLa	L	exec
8.745962732839002	50-50%,index	107	SPLa	L	exec
5.56485575872	75-25%,index	107	SPLa	L	exec
11.450587427158851	25-75%,ring	107	SPLa	L	exec
10.274455397657086	50-50%,ring	107	SPLa	L	exec
5.1515465263463085	75-25%,ring	107	SPLa	L	exec
8.473582305484276	100-0%,index	107	SPLa	L	exec
-0.8362383358463639	0-100%	107	SPLp	L	plan
-3.0700263822047265	25-75%	107	SPLp	L	plan
-1.095088377933841	50-50%	107	SPLp	L	plan
0.35335524149320197	75-25%	107	SPLp	L	plan
-2.5442073965046266	100-0%	107	SPLp	L	plan
3.160262978928985	0-100%,ring	107	SPLp	L	exec
10.072280116213618	25-75%,index	107	SPLp	L	exec
5.939781385152761	50-50%,index	107	SPLp	L	exec
3.403285951579785	75-25%,index	107	SPLp	L	exec
6.207845060308925	25-75%,ring	107	SPLp	L	exec
6.998140944227183	50-50%,ring	107	SPLp	L	exec
3.677584514363302	75-25%,ring	107	SPLp	L	exec
4.683309844900396	100-0%,index	107	SPLp	L	exec
-1.5204267379315843	0-100%	107	V1	L	plan
-2.7735312847920426	25-75%	107	V1	L	plan
0.40784269000074985	50-50%	107	V1	L	plan
-0.3267850332262262	75-25%	107	V1	L	plan
-2.9750074222486003	100-0%	107	V1	L	plan
1.8469923619284399	0-100%,ring	107	V1	L	exec
6.338300778123274	25-75%,index	107	V1	L	exec
3.657294833350048	50-50%,index	107	V1	L	exec
2.3936465116667964	75-25%,index	107	V1	L	exec
3.6344702641750173	25-75%,ring	107	V1	L	exec
0.9150860006564713	50-50%,ring	107	V1	L	exec
0.5571529178337338	75-25%,ring	107	V1	L	exec
3.966220046400835	100-0%,index	107	V1	L	exec
5.35522429656161	0-100%	107	SMA	R	plan
3.576666851756754	25-75%	107	SMA	R	plan
5.681855462913048	50-50%	107	SMA	R	plan
6.847396714921837	75-25%	107	SMA	R	plan
7.0370817652614015	100-0%	107	SMA	R	plan
2.707137910573287	0-100%,ring	107	SMA	R	exec
2.972881657560383	25-75%,index	107	SMA	R	exec
3.3471435206689577	50-50%,index	107	SMA	R	exec
1.7979204128881239	75-25%,index	107	SMA	R	exec
4.976882272585359	25-75%,ring	107	SMA	R	exec
3.9131789923324636	50-50%,ring	107	SMA	R	exec
-1.2836491135886856	75-25%,ring	107	SMA	R	exec
2.8975483525882675	100-0%,index	107	SMA	R	exec
3.0816269182704956	0-100%	107	PMd	R	plan
2.1360775870436663	25-75%	107	PMd	R	plan
2.564900336967811	50-50%	107	PMd	R	plan
3.260202956288728	75-25%	107	PMd	R	plan
2.225581463686971	100-0%	107	PMd	R	plan
1.4845853956995265	0-100%,ring	107	PMd	R	exec
3.0483400028322047	25-75%,index	107	PMd	R	exec
2.0995478907164213	50-50%,index	107	PMd	R	exec
-0.42005278294381954	75-25%,index	107	PMd	R	exec
3.0699047669570514	25-75%,ring	107	PMd	R	exec
2.94995443775637	50-50%,ring	107	PMd	R	exec
-0.00609510296745953	75-25%,ring	107	PMd	R	exec
1.1622364538660825	100-0%,index	107	PMd	R	exec
4.172698133163295	0-100%	107	PMv	R	plan
2.857920365571922	25-75%	107	PMv	R	plan
2.6018874431722856	50-50%	107	PMv	R	plan
3.0766390455783057	75-25%	107	PMv	R	plan
2.957023613665694	100-0%	107	PMv	R	plan
-0.46708595280868254	0-100%,ring	107	PMv	R	exec
0.1485881308541772	25-75%,index	107	PMv	R	exec
0.5208429941686816	50-50%,index	107	PMv	R	exec
-0.9609339913918471	75-25%,index	107	PMv	R	exec
1.4615615848685937	25-75%,ring	107	PMv	R	exec
2.380430959900791	50-50%,ring	107	PMv	R	exec
-2.8585170617577793	75-25%,ring	107	PMv	R	exec
0.6391583095928336	100-0%,index	107	PMv	R	exec
1.3495259522005243	0-100%	107	M1	R	plan
1.226473509782183	25-75%	107	M1	R	plan
3.589758257256012	50-50%	107	M1	R	plan
2.8975541284264072	75-25%	107	M1	R	plan
1.9708893909714276	100-0%	107	M1	R	plan
1.9485360537970762	0-100%,ring	107	M1	R	exec
0.3043990201120706	25-75%,index	107	M1	R	exec
-0.24573743675618356	50-50%,index	107	M1	R	exec
-0.5959767336428473	75-25%,index	107	M1	R	exec
3.6210291391751497	25-75%,ring	107	M1	R	exec
1.8541398455031721	50-50%,ring	107	M1	R	exec
-2.1126806463563073	75-25%,ring	107	M1	R	exec
0.4400148376808467	100-0%,index	107	M1	R	exec
-4.026202325719794	0-100%	107	S1	R	plan
-4.265297386446649	25-75%	107	S1	R	plan
-1.7174678095414029	50-50%	107	S1	R	plan
-2.1559444302318926	75-25%	107	S1	R	plan
-2.725676494165666	100-0%	107	S1	R	plan
4.360547175319396	0-100%,ring	107	S1	R	exec
3.9915911013258847	25-75%,index	107	S1	R	exec
3.5035606303601425	50-50%,index	107	S1	R	exec
3.0538347672222996	75-25%,index	107	S1	R	exec
5.408655801612379	25-75%,ring	107	S1	R	exec
4.059178276346155	50-50%,ring	107	S1	R	exec
1.3361291710501562	75-25%,ring	107	S1	R	exec
4.067753185934278	100-0%,index	107	S1	R	exec
-1.2243449474347015	0-100%	107	SPLa	R	plan
-2.314462082452865	25-75%	107	SPLa	R	plan
-0.2733324612538691	50-50%	107	SPLa	R	plan
0.2625420087302833	75-25%	107	SPLa	R	plan
-1.603018737519648	100-0%	107	SPLa	R	plan
3.6150946901232492	0-100%,ring	107	SPLa	R	exec
5.485023450602195	25-75%,index	107	SPLa	R	exec
3.1999326791147196	50-50%,index	107	SPLa	R	exec
1.2717604527378192	75-25%,index	107	SPLa	R	exec
5.496806002510109	25-75%,ring	107	SPLa	R	exec
5.118798171301187	50-50%,ring	107	SPLa	R	exec
1.6159932460087445	75-25%,ring	107	SPLa	R	exec
2.6004100711221776	100-0%,index	107	SPLa	R	exec
-2.2537669924135355	0-100%	107	SPLp	R	plan
-3.7410624762694162	25-75%	107	SPLp	R	plan
-3.043152773928641	50-50%	107	SPLp	R	plan
-0.9455578215382388	75-25%	107	SPLp	R	plan
-3.899465349020374	100-0%	107	SPLp	R	plan
2.8179866423646986	0-100%,ring	107	SPLp	R	exec
7.7601813783443445	25-75%,index	107	SPLp	R	exec
4.12142071440646	50-50%,index	107	SPLp	R	exec
1.675775935895263	75-25%,index	107	SPLp	R	exec
6.095907776461293	25-75%,ring	107	SPLp	R	exec
4.924153137145701	50-50%,ring	107	SPLp	R	exec
2.0944081633288647	75-25%,ring	107	SPLp	R	exec
3.2391516541373977	100-0%,index	107	SPLp	R	exec
-1.7791466869952761	0-100%	107	V1	R	plan
-2.882783497608398	25-75%	107	V1	R	plan
-1.081543409220865	50-50%	107	V1	R	plan
-1.3959109987120226	75-25%	107	V1	R	plan
-3.5147073156153943	100-0%	107	V1	R	plan
1.869892400592349	0-100%,ring	107	V1	R	exec
3.735496607049373	25-75%,index	107	V1	R	exec
1.7673156123999	50-50%,index	107	V1	R	exec
0.5554055424421245	75-25%,index	107	V1	R	exec
3.4918534395256122	25-75%,ring	107	V1	R	exec
1.9124391834200545	50-50%,ring	107	V1	R	exec
-0.3466667519126026	75-25%,ring	107	V1	R	exec
1.871225591043548	100-0%,index	107	V1	R	exec
-2.259688231936656	0-100%	108	SMA	L	plan
-1.2611948647536337	25-75%	108	SMA	L	plan
-0.3549918966991827	50-50%	108	SMA	L	plan
-2.9707618950549515	75-25%	108	SMA	L	plan
-0.5750943114426919	100-0%	108	SMA	L	plan
7.963619438011199	0-100%,ring	108	SMA	L	exec
14.485637551419437	25-75%,index	108	SMA	L	exec
4.696325280626304	50-50%,index	108	SMA	L	exec
9.928494447141885	75-25%,index	108	SMA	L	exec
7.816253531314433	25-75%,ring	108	SMA	L	exec
3.6339593627869617	50-50%,ring	108	SMA	L	exec
14.618331164963543	75-25%,ring	108	SMA	L	exec
6.462279078547843	100-0%,index	108	SMA	L	exec
-0.8436730084158167	0-100%	108	PMd	L	plan
1.021201869920763	25-75%	108	PMd	L	plan
0.6914046575900684	50-50%	108	PMd	L	plan
-1.0661848247195422	75-25%	108	PMd	L	plan
0.8111457238106253	100-0%	108	PMd	L	plan
4.411909485123985	0-100%,ring	108	PMd	L	exec
10.194516204225902	25-75%,index	108	PMd	L	exec
4.75930289680568	50-50%,index	108	PMd	L	exec
6.512440608580643	75-25%,index	108	PMd	L	exec
5.252241082897659	25-75%,ring	108	PMd	L	exec
2.377981533380689	50-50%,ring	108	PMd	L	exec
11.546899604292632	75-25%,ring	108	PMd	L	exec
4.782815912534659	100-0%,index	108	PMd	L	exec
-1.2163971815773968	0-100%	108	PMv	L	plan
0.1753940531044167	25-75%	108	PMv	L	plan
0.4955233129009414	50-50%	108	PMv	L	plan
-0.7174767382580359	75-25%	108	PMv	L	plan
1.5308055504240463	100-0%	108	PMv	L	plan
4.673968002149235	0-100%,ring	108	PMv	L	exec
9.801336732620072	25-75%,index	108	PMv	L	exec
3.522965421252129	50-50%,index	108	PMv	L	exec
5.903461476653061	75-25%,index	108	PMv	L	exec
4.860635512873602	25-75%,ring	108	PMv	L	exec
1.455131528283281	50-50%,ring	108	PMv	L	exec
10.893927283761498	75-25%,ring	108	PMv	L	exec
2.04779575391586	100-0%,index	108	PMv	L	exec
-1.6363231891839312	0-100%	108	M1	L	plan
-0.034442952279894315	25-75%	108	M1	L	plan
-0.6123887588219978	50-50%	108	M1	L	plan
-2.1123558988511824	75-25%	108	M1	L	plan
0.3491011795930349	100-0%	108	M1	L	plan
7.966660851835897	0-100%,ring	108	M1	L	exec
11.42019748024273	25-75%,index	108	M1	L	exec
7.269132289450523	50-50%,index	108	M1	L	exec
8.350827200188155	75-25%,index	108	M1	L	exec
9.904538990668028	25-75%,ring	108	M1	L	exec
6.383042025838763	50-50%,ring	108	M1	L	exec
13.465287276743796	75-25%,ring	108	M1	L	exec
7.0264243311133265	100-0%,index	108	M1	L	exec
-7.3642669298003645	0-100%	108	S1	L	plan
-6.716543242485441	25-75%	108	S1	L	plan
-6.537476247155379	50-50%	108	S1	L	plan
-7.877106117401106	75-25%	108	S1	L	plan
-5.35163296852563	100-0%	108	S1	L	plan
11.83094979478507	0-100%,ring	108	S1	L	exec
18.516336316163503	25-75%,index	108	S1	L	exec
12.797619180756094	50-50%,index	108	S1	L	exec
13.186691431303728	75-25%,index	108	S1	L	exec
15.155562488014175	25-75%,ring	108	S1	L	exec
9.066178494615711	50-50%,ring	108	S1	L	exec
17.63935715708782	75-25%,ring	108	S1	L	exec
11.145394492746366	100-0%,index	108	S1	L	exec
-0.6240093226151451	0-100%	108	SPLa	L	plan
1.1918940484391087	25-75%	108	SPLa	L	plan
-0.1810095511742703	50-50%	108	SPLa	L	plan
-1.0431051430378118	75-25%	108	SPLa	L	plan
-0.13041067908705337	100-0%	108	SPLa	L	plan
4.383494710479357	0-100%,ring	108	SPLa	L	exec
8.965572881434074	25-75%,index	108	SPLa	L	exec
5.7358843631126915	50-50%,index	108	SPLa	L	exec
7.127663204965302	75-25%,index	108	SPLa	L	exec
6.380041077587933	25-75%,ring	108	SPLa	L	exec
4.030334408702355	50-50%,ring	108	SPLa	L	exec
9.782851965294146	75-25%,ring	108	SPLa	L	exec
5.207033151524129	100-0%,index	108	SPLa	L	exec
0.6109675740018949	0-100%	108	SPLp	L	plan
2.3532968329214707	25-75%	108	SPLp	L	plan
-0.4251849760229771	50-50%	108	SPLp	L	plan
-0.27053271760298936	75-25%	108	SPLp	L	plan
-0.1182892619481117	100-0%	108	SPLp	L	plan
3.8121710514718274	0-100%,ring	108	SPLp	L	exec
7.422112577492029	25-75%,index	108	SPLp	L	exec
3.6139484067033996	50-50%,index	108	SPLp	L	exec
6.416345099644443	75-25%,index	108	SPLp	L	exec
5.202986776152856	25-75%,ring	108	SPLp	L	exec
3.5754223102613167	50-50%,ring	108	SPLp	L	exec
7.923276505348145	75-25%,ring	108	SPLp	L	exec
4.758911426733544	100-0%,index	108	SPLp	L	exec
-2.8963284927607442	0-100%	108	V1	L	plan
-0.49534514292881326	25-75%	108	V1	L	plan
-1.667876089815363	50-50%	108	V1	L	plan
-2.3337569768557183	75-25%	108	V1	L	plan
-2.6691265383378897	100-0%	108	V1	L	plan
3.6584852440264237	0-100%,ring	108	V1	L	exec
1.3382089080234223	25-75%,index	108	V1	L	exec
5.515208209902344	50-50%,index	108	V1	L	exec
5.396344604009118	75-25%,index	108	V1	L	exec
3.7749738917812117	25-75%,ring	108	V1	L	exec
3.7901190506724944	50-50%,ring	108	V1	L	exec
1.9718598856455885	75-25%,ring	108	V1	L	exec
5.028015463639442	100-0%,index	108	V1	L	exec
-0.915797999281413	0-100%	108	SMA	R	plan
-0.5929546820746029	25-75%	108	SMA	R	plan
0.2486682300293899	50-50%	108	SMA	R	plan
-1.5081890973164152	75-25%	108	SMA	R	plan
0.9890079629796945	100-0%	108	SMA	R	plan
6.763226132274183	0-100%,ring	108	SMA	R	exec
12.364459297486714	25-75%,index	108	SMA	R	exec
4.226723010096833	50-50%,index	108	SMA	R	exec
7.5289098788584985	75-25%,index	108	SMA	R	exec
6.7035126299232894	25-75%,ring	108	SMA	R	exec
2.6534996787907543	50-50%,ring	108	SMA	R	exec
11.808260890522174	75-25%,ring	108	SMA	R	exec
4.495970891658882	100-0%,index	108	SMA	R	exec
-0.21797536940837614	0-100%	108	PMd	R	plan
1.1575275115908559	25-75%	108	PMd	R	plan
1.0613847512783465	50-50%	108	PMd	R	plan
0.3440591818148784	75-25%	108	PMd	R	plan
1.3392162757945338	100-0%	108	PMd	R	plan
1.5134755556296327	0-100%,ring	108	PMd	R	exec
4.855754664265137	25-75%,index	108	PMd	R	exec
2.215944581453134	50-50%,index	108	PMd	R	exec
2.7075191068819837	75-25%,index	108	PMd	R	exec
1.8719554985137872	25-75%,ring	108	PMd	R	exec
0.606766827233745	50-50%,ring	108	PMd	R	exec
4.920509343806173	75-25%,ring	108	PMd	R	exec
1.099219582314934	100-0%,index	108	PMd	R	exec
-1.6638938112773152	0-100%	108	PMv	R	plan
-0.6204953002304445	25-75%	108	PMv	R	plan
-0.3361240796585156	50-50%	108	PMv	R	plan
-1.6591131639513643	75-25%	108	PMv	R	plan
0.6940883988662591	100-0%	108	PMv	R	plan
3.4795868334355258	0-100%,ring	108	PMv	R	exec
6.375588761600183	25-75%,index	108	PMv	R	exec
3.2616439666633465	50-50%,index	108	PMv	R	exec
5.530933828766211	75-25%,index	108	PMv	R	exec
4.445340256220463	25-75%,ring	108	PMv	R	exec
2.3929437708157817	50-50%,ring	108	PMv	R	exec
6.0508415863693	75-25%,ring	108	PMv	R	exec
2.5731630622144177	100-0%,index	108	PMv	R	exec
-3.8193661347609336	0-100%	108	M1	R	plan
-2.093428522630343	25-75%	108	M1	R	plan
-2.7259250787542046	50-50%	108	M1	R	plan
-4.037928286352872	75-25%	108	M1	R	plan
-1.8868018751663547	100-0%	108	M1	R	plan
2.980805682786798	0-100%,ring	108	M1	R	exec
4.749288203772481	25-75%,index	108	M1	R	exec
3.683192257605327	50-50%,index	108	M1	R	exec
4.667561553683242	75-25%,index	108	M1	R	exec
2.4927226099423674	25-75%,ring	108	M1	R	exec
1.3412038259504007	50-50%,ring	108	M1	R	exec
4.920281070688966	75-25%,ring	108	M1	R	exec
1.8954102522341152	100-0%,index	108	M1	R	exec
-5.4607420121093995	0-100%	108	S1	R	plan
-4.170268617025568	25-75%	108	S1	R	plan
-4.4159166170516135	50-50%	108	S1	R	plan
-5.989999953061372	75-25%	108	S1	R	plan
-3.917668399389091	100-0%	108	S1	R	plan
3.7294238777191393	0-100%,ring	108	S1	R	exec
9.690330120828513	25-75%,index	108	S1	R	exec
5.235750121730201	50-50%,index	108	S1	R	exec
6.858739888758639	75-25%,index	108	S1	R	exec
3.866505453862136	25-75%,ring	108	S1	R	exec
1.641825772185982	50-50%,ring	108	S1	R	exec
8.158514526767794	75-25%,ring	108	S1	R	exec
4.999867578833156	100-0%,index	108	S1	R	exec
-0.9087027136207814	0-100%	108	SPLa	R	plan
0.49836159489174797	25-75%	108	SPLa	R	plan
-0.47750416725246997	50-50%	108	SPLa	R	plan
-1.1914196240080925	75-25%	108	SPLa	R	plan
0.16785553046389443	100-0%	108	SPLa	R	plan
1.4411864438401172	0-100%,ring	108	SPLa	R	exec
4.196156739487722	25-75%,index	108	SPLa	R	exec
4.0698979812079354	50-50%,index	108	SPLa	R	exec
4.377831849021563	75-25%,index	108	SPLa	R	exec
2.925775945313003	25-75%,ring	108	SPLa	R	exec
1.593523417054927	50-50%,ring	108	SPLa	R	exec
4.710334108538884	75-25%,ring	108	SPLa	R	exec
1.9172547235664843	100-0%,index	108	SPLa	R	exec
-1.0002834888707894	0-100%	108	SPLp	R	plan
0.2832437478648458	25-75%	108	SPLp	R	plan
-0.9475561780284167	50-50%	108	SPLp	R	plan
-1.7146836963990566	75-25%	108	SPLp	R	plan
-0.7131020285059011	100-0%	108	SPLp	R	plan
2.0312364860695045	0-100%,ring	108	SPLp	R	exec
7.101764684737819	25-75%,index	108	SPLp	R	exec
3.2996760515650676	50-50%,index	108	SPLp	R	exec
5.28104067850618	75-25%,index	108	SPLp	R	exec
3.8162183732282386	25-75%,ring	108	SPLp	R	exec
1.9525957288749223	50-50%,ring	108	SPLp	R	exec
7.2409458565074285	75-25%,ring	108	SPLp	R	exec
3.121703421682583	100-0%,index	108	SPLp	R	exec
-3.2813090395816866	0-100%	108	V1	R	plan
-0.8283217444471203	25-75%	108	V1	R	plan
-2.4775635632797255	50-50%	108	V1	R	plan
-3.058370860742251	75-25%	108	V1	R	plan
-2.6191296656657634	100-0%	108	V1	R	plan
2.4825333937194958	0-100%,ring	108	V1	R	exec
-2.706204363950533	25-75%,index	108	V1	R	exec
3.577260074544551	50-50%,index	108	V1	R	exec
4.051860139898827	75-25%,index	108	V1	R	exec
2.799497826452278	25-75%,ring	108	V1	R	exec
3.6926915945014858	50-50%,ring	108	V1	R	exec
0.22063416876941652	75-25%,ring	108	V1	R	exec
4.5317593560728255	100-0%,index	108	V1	R	exec
-0.8942659373852805	0-100%	109	SMA	L	plan
0.6969072555329433	25-75%	109	SMA	L	plan
0.5816965451173886	50-50%	109	SMA	L	plan
-2.2489932232271275	75-25%	109	SMA	L	plan
-0.8509991173109708	100-0%	109	SMA	L	plan
9.035582003282876	0-100%,ring	109	SMA	L	exec
5.169765726354865	25-75%,index	109	SMA	L	exec
7.268987152767064	50-50%,index	109	SMA	L	exec
10.98492606929522	75-25%,index	109	SMA	L	exec
4.119402458916876	25-75%,ring	109	SMA	L	exec
5.007725769165319	50-50%,ring	109	SMA	L	exec
6.479919487684069	75-25%,ring	109	SMA	L	exec
8.041406608422427	100-0%,index	109	SMA	L	exec
1.1354273495327567	0-100%	109	PMd	L	plan
3.457475372868019	25-75%	109	PMd	L	plan
3.658008367873438	50-50%	109	PMd	L	plan
-0.46623394690679015	75-25%	109	PMd	L	plan
2.2817549403989688	100-0%	109	PMd	L	plan
9.44467729855387	0-100%,ring	109	PMd	L	exec
6.360699012643978	25-75%,index	109	PMd	L	exec
5.251856557222807	50-50%,index	109	PMd	L	exec
11.346254225154357	75-25%,index	109	PMd	L	exec
7.141918519340951	25-75%,ring	109	PMd	L	exec
4.682375913939654	50-50%,ring	109	PMd	L	exec
10.092894842957087	75-25%,ring	109	PMd	L	exec
6.498982872273172	100-0%,index	109	PMd	L	exec
2.4670120674366633	0-100%	109	PMv	L	plan
2.2363635444800676	25-75%	109	PMv	L	plan
2.096132729408421	50-50%	109	PMv	L	plan
0.3645033547543498	75-25%	109	PMv	L	plan
0.8998763745892221	100-0%	109	PMv	L	plan
6.188102155478446	0-100%,ring	109	PMv	L	exec
7.62004241623849	25-75%,index	109	PMv	L	exec
6.726759157699784	50-50%,index	109	PMv	L	exec
12.274127950492941	75-25%,index	109	PMv	L	exec
3.8594460937022883	25-75%,ring	109	PMv	L	exec
2.929201651456048	50-50%,ring	109	PMv	L	exec
7.693689806482186	75-25%,ring	109	PMv	L	exec
6.714289852567399	100-0%,index	109	PMv	L	exec
0.49161970230104685	0-100%	109	M1	L	plan
3.866749323306706	25-75%	109	M1	L	plan
3.1803862893295283	50-50%	109	M1	L	plan
-2.8633306720528986	75-25%	109	M1	L	plan
2.1027468244083694	100-0%	109	M1	L	plan
16.83111046133671	0-100%,ring	109	M1	L	exec
10.942848481258025	25-75%,index	109	M1	L	exec
9.542723234400556	50-50%,index	109	M1	L	exec
16.895311426154027	75-25%,index	109	M1	L	exec
13.072450326555954	25-75%,ring	109	M1	L	exec
14.178772540773089	50-50%,ring	109	M1	L	exec
18.429020941094706	75-25%,ring	109	M1	L	exec
11.25360115972507	100-0%,index	109	M1	L	exec
-1.1606357940616552	0-100%	109	S1	L	plan
0.1486240415275705	25-75%	109	S1	L	plan
1.3835858432854067	50-50%	109	S1	L	plan
-3.7025601251429614	75-25%	109	S1	L	plan
1.8703105297246287	100-0%	109	S1	L	plan
24.396695027096587	0-100%,ring	109	S1	L	exec
16.001718493429127	25-75%,index	109	S1	L	exec
16.698337505272686	50-50%,index	109	S1	L	exec
23.31454526624684	75-25%,index	109	S1	L	exec
21.81748708341542	25-75%,ring	109	S1	L	exec
22.109025585672768	50-50%,ring	109	S1	L	exec
27.025899605151377	75-25%,ring	109	S1	L	exec
17.65729910437254	100-0%,index	109	S1	L	exec
1.0855994363193853	0-100%	109	SPLa	L	plan
2.5625754807624617	25-75%	109	SPLa	L	plan
4.07161203392795	50-50%	109	SPLa	L	plan
-1.8416117141194477	75-25%	109	SPLa	L	plan
2.903898078953324	100-0%	109	SPLa	L	plan
11.074823934676163	0-100%,ring	109	SPLa	L	exec
7.338439022040213	25-75%,index	109	SPLa	L	exec
7.35023897042151	50-50%,index	109	SPLa	L	exec
13.341800766250612	75-25%,index	109	SPLa	L	exec
11.21755175148	25-75%,ring	109	SPLa	L	exec
7.717281729181516	50-50%,ring	109	SPLa	L	exec
14.771225314416156	75-25%,ring	109	SPLa	L	exec
8.187088530720668	100-0%,index	109	SPLa	L	exec
-2.4972201065966555	0-100%	109	SPLp	L	plan
1.2162851059003108	25-75%	109	SPLp	L	plan
2.724295462601959	50-50%	109	SPLp	L	plan
-1.390333084705105	75-25%	109	SPLp	L	plan
0.5703929527252635	100-0%	109	SPLp	L	plan
8.435815076175869	0-100%,ring	109	SPLp	L	exec
4.858174286738955	25-75%,index	109	SPLp	L	exec
4.895910214881566	50-50%,index	109	SPLp	L	exec
10.029278055002127	75-25%,index	109	SPLp	L	exec
8.270698156855904	25-75%,ring	109	SPLp	L	exec
4.645038719201041	50-50%,ring	109	SPLp	L	exec
8.210307057318625	75-25%,ring	109	SPLp	L	exec
6.836577706395593	100-0%,index	109	SPLp	L	exec
-0.8848845239581015	0-100%	109	V1	L	plan
1.0065792879638733	25-75%	109	V1	L	plan
1.0284916298948286	50-50%	109	V1	L	plan
-2.910362876793375	75-25%	109	V1	L	plan
-0.8713412254322593	100-0%	109	V1	L	plan
2.978310072392133	0-100%,ring	109	V1	L	exec
1.9083711726764896	25-75%,index	109	V1	L	exec
0.7460787212651296	50-50%,index	109	V1	L	exec
5.4146164199366105	75-25%,index	109	V1	L	exec
1.386493481324668	25-75%,ring	109	V1	L	exec
0.9325117421556368	50-50%,ring	109	V1	L	exec
2.5075775248761705	75-25%,ring	109	V1	L	exec
1.9293714257870351	100-0%,index	109	V1	L	exec
-0.3003613275795942	0-100%	109	SMA	R	plan
2.0282387390430086	25-75%	109	SMA	R	plan
1.0834558488149195	50-50%	109	SMA	R	plan
-2.6904198257403915	75-25%	109	SMA	R	plan
1.006351250356238	100-0%	109	SMA	R	plan
11.417501220653648	0-100%,ring	109	SMA	R	exec
6.709944789847359	25-75%,index	109	SMA	R	exec
8.754998913878808	50-50%,index	109	SMA	R	exec
12.804037465493165	75-25%,index	109	SMA	R	exec
7.088229480364825	25-75%,ring	109	SMA	R	exec
7.683330229567364	50-50%,ring	109	SMA	R	exec
10.436735909476411	75-25%,ring	109	SMA	R	exec
9.579009068145533	100-0%,index	109	SMA	R	exec
-0.6030017057989298	0-100%	109	PMd	R	plan
0.951638866933056	25-75%	109	PMd	R	plan
0.8054984123872121	50-50%	109	PMd	R	plan
-1.6612780351136067	75-25%	109	PMd	R	plan
0.5793952115664462	100-0%	109	PMd	R	plan
6.225987321606257	0-100%,ring	109	PMd	R	exec
2.9823500903514715	25-75%,index	109	PMd	R	exec
3.371472470531433	50-50%,index	109	PMd	R	exec
5.449486410364063	75-25%,index	109	PMd	R	exec
3.8434358298052533	25-75%,ring	109	PMd	R	exec
4.218418145894898	50-50%,ring	109	PMd	R	exec
6.46143250652547	75-25%,ring	109	PMd	R	exec
4.353891512581016	100-0%,index	109	PMd	R	exec
0.6854211615707271	0-100%	109	PMv	R	plan
3.506276758085302	25-75%	109	PMv	R	plan
1.3659381426109352	50-50%	109	PMv	R	plan
-2.3736332242291436	75-25%	109	PMv	R	plan
0.06335904312494782	100-0%	109	PMv	R	plan
6.030625299898355	0-100%,ring	109	PMv	R	exec
2.416382357871706	25-75%,index	109	PMv	R	exec
4.55464534877455	50-50%,index	109	PMv	R	exec
7.752935616378393	75-25%,index	109	PMv	R	exec
1.3117078961736652	25-75%,ring	109	PMv	R	exec
4.280706326693521	50-50%,ring	109	PMv	R	exec
8.133766309484985	75-25%,ring	109	PMv	R	exec
6.169614352304523	100-0%,index	109	PMv	R	exec
-2.148163511832273	0-100%	109	M1	R	plan
0.28528166701409396	25-75%	109	M1	R	plan
0.42539910766965594	50-50%	109	M1	R	plan
-3.5078993162521757	75-25%	109	M1	R	plan
-2.1050589054731286	100-0%	109	M1	R	plan
5.050465374003093	0-100%,ring	109	M1	R	exec
-0.604982668472207	25-75%,index	109	M1	R	exec
0.5622204854480368	50-50%,index	109	M1	R	exec
3.375085235613559	75-25%,index	109	M1	R	exec
